tweet_id,tweet_image_url,date,time,favorite_count,retweet_count,text,name,dog_type,dog_prediction,tweet_prediction,prediction_confidence,rating_numerator,rating_denominator,expanded_urls
681579835668455424,https://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg,2015-12-28,20:57:50,3893,1489,This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there,Apollo,,True,rottweiler,76.07,8.0,8.0,https://twitter.com/dog_rates/status/681579835668455424/photo/1
681523177663676416,https://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg,2015-12-28,17:12:42,15749,6620,This is Carly. She's actually 2 dogs fused together. Very innovative. Probably has superpowers. 12/10 for double dog,Carly,,True,norfolk_terrier,20.51,12.0,12.0,https://twitter.com/dog_rates/status/681523177663676416/photo/1
681339448655802368,https://pbs.twimg.com/media/CXSanNkWkAAqR9M.jpg,2015-12-28,05:02:37,10202,4598,This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways. 9/10,Asher,,False,seat_belt,53.24,9.0,9.0,https://twitter.com/dog_rates/status/681339448655802368/photo/1
681320187870711809,https://pbs.twimg.com/media/CXSJGAQUQAAoG9Q.jpg,2015-12-28,03:46:05,2918,863,This is Glacier. He's a very happy pup. Loves to sing in the sunlight. 11/10,Glacier,,True,samoyed,36.26,11.0,11.0,https://twitter.com/dog_rates/status/681320187870711809/photo/1
681302363064414209,https://pbs.twimg.com/media/CXR44l9WcAAcG_N.jpg,2015-12-28,02:35:15,4347,2072,This is Chuck. He's a neat dog. Very flexible. Trapped in a glass case of emotion. Devastatingly unfluffy 3/10,Chuck,,False,frilled_lizard,32.63,3.0,3.0,https://twitter.com/dog_rates/status/681302363064414209/photo/1
681297372102656000,https://pbs.twimg.com/media/CXR0WJ_W8AMd_O8.jpg,2015-12-28,02:15:26,3490,1091,This is actually a lion. We only rate dogs. For the last time please only send dogs. Thank u. 12/10 would still pet,actually,,True,lhasa,48.24,12.0,12.0,https://twitter.com/dog_rates/status/681297372102656000/photo/1
681281657291280384,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg,2015-12-28,01:12:59,3520,1258,Meet Sarge. His parents signed him up for dancing lessons but his true passion is roller coasters 11/10 very petable,Sarge,,True,saint_bernard,99.88,11.0,11.0,https://twitter.com/dog_rates/status/681281657291280384/photo/1
681261549936340994,https://pbs.twimg.com/media/CXRTw_5WMAAUDVp.jpg,2015-12-27,23:53:05,1597,308,Say hello to Panda. He's a Quackadilly Shooster. Not amused by your fake ball throwing motion. 9/10 would hug lots,Panda,,True,tibetan_terrier,38.21,9.0,9.0,https://twitter.com/dog_rates/status/681261549936340994/photo/1
681242418453299201,https://pbs.twimg.com/media/CXRCXesVAAArSXt.jpg,2015-12-27,22:37:04,1645,624,This is Champ. He's being sacrificed to the Aztec sun god Huitzilopochtli. So sad. 10/10 Champ doesn't deserve this,Champ,,False,motor_scooter,25.59,10.0,10.0,https://twitter.com/dog_rates/status/681242418453299201/photo/1
681231109724700672,https://pbs.twimg.com/media/CXQ4EwQWwAEVaUf.jpg,2015-12-27,21:52:07,2629,540,I just love this pic. 11/10 this pupper is going places,None,pupper,True,irish_setter,40.6,11.0,11.0,https://twitter.com/dog_rates/status/681231109724700672/photo/1
681193455364796417,https://pbs.twimg.com/media/CXQV03pWYAAVniz.jpg,2015-12-27,19:22:30,4077,1691,This is Aspen. He's astronomically fluffy. I wouldn't stop petting this dog if the world was ending around me 11/10,Aspen,,True,pomeranian,99.26,11.0,11.0,"https://twitter.com/dog_rates/status/681193455364796417/photo/1,https://twitter.com/dog_rates/status/681193455364796417/photo/1"
680970795137544192,https://pbs.twimg.com/media/CXNLU6wWkAE0OkJ.jpg,2015-12-27,04:37:44,2665,749,I thought I made this very clear. We only rate dogs. Stop sending other things like this shark. Thank you... 9/10,None,,True,pug,71.31,9.0,9.0,https://twitter.com/dog_rates/status/680970795137544192/photo/1
680959110691590145,https://pbs.twimg.com/media/CXNAsm6WsAEST9R.jpg,2015-12-27,03:51:18,4986,2243,This is Ozzie. He was doing fine until he lost traction in those festive socks. Now he's tired. 9/10 still killin it,Ozzie,,False,carousel,50.1,9.0,9.0,"https://twitter.com/dog_rates/status/680959110691590145/photo/1,https://twitter.com/dog_rates/status/680959110691590145/photo/1,https://twitter.com/dog_rates/status/680959110691590145/photo/1"
680940246314430465,https://pbs.twimg.com/media/CXMvio7WQAAPZJj.jpg,2015-12-27,02:36:20,3544,1225,This is Alice. She's an idiot. 4/10,Alice,,True,soft-coated_wheaten_terrier,28.96,4.0,4.0,https://twitter.com/dog_rates/status/680940246314430465/photo/1
680934982542561280,https://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg,2015-12-27,02:15:25,2285,497,Say hello to Sadie. She's a Tortellini Sidewinder. Very jubilant pup. Seems loyal. Leaves on point. 10/10 petable af,Sadie,,True,labrador_retriever,78.44,10.0,10.0,https://twitter.com/dog_rates/status/680934982542561280/photo/1
680913438424612864,https://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg,2015-12-27,00:49:49,2609,705,Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10,Griswold,,True,pomeranian,61.57,11.0,11.0,https://twitter.com/dog_rates/status/680913438424612864/photo/1
680889648562991104,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,2015-12-26,23:15:17,1945,418,This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup,Cheesy,,True,shetland_sheepdog,87.63,9.0,9.0,https://twitter.com/dog_rates/status/680889648562991104/photo/1
680836378243002368,https://pbs.twimg.com/media/CXLREjOW8AElfk6.jpg,2015-12-26,19:43:36,3766,1513,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper,Ellie,,True,pembroke,42.78,12.0,12.0,"https://twitter.com/dog_rates/status/680836378243002368/photo/1,https://twitter.com/dog_rates/status/680836378243002368/photo/1,https://twitter.com/dog_rates/status/680836378243002368/photo/1"
680801747103793152,https://pbs.twimg.com/media/CXKxkseW8AAjAMY.jpg,2015-12-26,17:25:59,2600,925,Great picture here. Dog on the right panicked & forgot about his tongue. Middle green dog must've fainted. All 10/10,None,,True,pug,99.67,10.0,10.0,https://twitter.com/dog_rates/status/680801747103793152/photo/1
680798457301471234,https://pbs.twimg.com/media/CXKuiyHUEAAMAGa.jpg,2015-12-26,17:12:55,3134,1182,Say hello to Moofasa. He must be a powerful dog. Fenced in for your protection. Just got his ear pierced. 6/10,Moofasa,,False,ram,49.98,6.0,6.0,https://twitter.com/dog_rates/status/680798457301471234/photo/1
680609293079592961,https://pbs.twimg.com/media/CXICiB9UwAE1sKY.jpg,2015-12-26,04:41:15,2906,816,This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually,Brody,,True,french_bulldog,70.08,9.0,9.0,https://twitter.com/dog_rates/status/680609293079592961/photo/1
680583894916304897,https://pbs.twimg.com/media/CXHrcFYWcAEE5_L.jpg,2015-12-26,03:00:19,3939,1514,This is Penny. Her tennis ball slowly rolled down her cone and into the pool. 8/10 bad things happen to good puppers,Penny,,False,tub,88.98,8.0,8.0,"https://twitter.com/dog_rates/status/680583894916304897/photo/1,https://twitter.com/dog_rates/status/680583894916304897/photo/1,https://twitter.com/dog_rates/status/680583894916304897/photo/1,https://twitter.com/dog_rates/status/680583894916304897/photo/1"
680497766108381184,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg,2015-12-25,21:18:05,4639,2162,Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket,Percy,,True,chihuahua,53.84,12.0,12.0,https://twitter.com/dog_rates/status/680497766108381184/photo/1
680494726643068929,https://pbs.twimg.com/media/CXGaVxOWAAADjhF.jpg,2015-12-25,21:06:00,1879,542,Here we have uncovered an entire battalion of holiday puppers. Average of 11.26/10,None,,True,kuvasz,43.86,26.0,26.0,https://twitter.com/dog_rates/status/680494726643068929/photo/1
680473011644985345,https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg,2015-12-25,19:39:43,2778,844,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10",Hector,,True,lakeland_terrier,79.67,10.0,10.0,https://twitter.com/dog_rates/status/680473011644985345/photo/1
680440374763077632,https://pbs.twimg.com/ext_tw_video_thumb/680440290977693696/pu/img/B900g7b-n-zhnwi5.jpg,2015-12-25,17:30:01,1583,564,Merry Christmas. My gift to you is this tiny unicorn running into a wall in slow motion. 11/10,None,,False,space_heater,92.04,11.0,11.0,https://twitter.com/dog_rates/status/680440374763077632/video/1
680221482581123072,https://pbs.twimg.com/media/CXCh0QZW8AALdXm.jpg,2015-12-25,03:00:14,1598,329,This is CeCe. She's patiently waiting for Santa. 10/10,CeCe,,False,bubble,24.02,10.0,10.0,https://twitter.com/dog_rates/status/680221482581123072/photo/1
680206703334408192,https://pbs.twimg.com/media/CXCUYcRW8AAObYM.jpg,2015-12-25,02:01:30,3115,1323,I hope everyone enjoys this picture as much as I do. This is Toby. 12/10,Toby,,False,christmas_stocking,14.98,12.0,12.0,https://twitter.com/dog_rates/status/680206703334408192/photo/1
680191257256136705,https://pbs.twimg.com/media/CXCGVXyWsAAAVHE.jpg,2015-12-25,01:00:07,2356,577,Here's a sleepy Christmas pupper 11/10,None,pupper,True,brittany_spaniel,73.33,11.0,11.0,https://twitter.com/dog_rates/status/680191257256136705/photo/1
680176173301628928,https://pbs.twimg.com/media/CXB4nWnWEAAhLTX.jpg,2015-12-25,00:00:11,4263,1760,This pupper is patiently waiting to scare the shit out of Santa. 10/10,None,pupper,False,christmas_stocking,20.75,10.0,10.0,https://twitter.com/dog_rates/status/680176173301628928/photo/1
680161097740095489,https://pbs.twimg.com/media/CXBq6RPWkAAaNuU.jpg,2015-12-24,23:00:17,2538,828,Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament. 12/10 would hug gently,Goliath,,True,bluetick,26.87,12.0,12.0,https://twitter.com/dog_rates/status/680161097740095489/photo/1
680145970311643136,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,2015-12-24,22:00:10,3955,1972,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper,Kawhi,,True,miniature_poodle,45.71,10.0,10.0,"https://twitter.com/dog_rates/status/680145970311643136/photo/1,https://twitter.com/dog_rates/status/680145970311643136/photo/1,https://twitter.com/dog_rates/status/680145970311643136/photo/1"
680130881361686529,https://pbs.twimg.com/media/CXBPbVtWAAA2Vus.jpg,2015-12-24,21:00:12,2519,1078,This is Reggie. His Santa hat is a little big. 10/10 he's still having fun,Reggie,,True,maltese_dog,19.91,10.0,10.0,https://twitter.com/dog_rates/status/680130881361686529/photo/1
680115823365742593,https://pbs.twimg.com/media/CXBBurSWMAELewi.jpg,2015-12-24,20:00:22,2972,1028,This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy,Ozzy,,True,pug,99.94,9.0,9.0,https://twitter.com/dog_rates/status/680115823365742593/photo/1
680100725817409536,https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg,2015-12-24,19:00:23,3891,1554,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable,None,pupper,True,golden_retriever,69.9,11.0,11.0,https://twitter.com/dog_rates/status/680100725817409536/photo/1
680085611152338944,https://pbs.twimg.com/media/CXAiiHUWkAIN_28.jpg,2015-12-24,18:00:19,13959,10034,This is by far the most coordinated series of pictures I was sent. Downright impressive in every way. 12/10 for all,by,,False,pillow,77.81,12.0,12.0,"https://twitter.com/dog_rates/status/680085611152338944/photo/1,https://twitter.com/dog_rates/status/680085611152338944/photo/1,https://twitter.com/dog_rates/status/680085611152338944/photo/1"
680070545539371008,https://pbs.twimg.com/media/CW-dU34WQAANBGy.jpg,2015-12-24,17:00:27,2818,994,Say hello to Emmie. She's trapped in an ornament. Tragic af. Looks pretty content tho. Maybe it's meant to be. 9/10,Emmie,,False,earthstar,12.77,9.0,9.0,https://twitter.com/dog_rates/status/680070545539371008/photo/1
680055455951884288,https://pbs.twimg.com/media/CW-ZRC_WQAAyFrL.jpg,2015-12-24,16:00:30,18278,8067,"Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so 10/10",Sammy,,True,samoyed,99.55,10.0,10.0,https://twitter.com/dog_rates/status/680055455951884288/photo/1
679877062409191424,https://pbs.twimg.com/media/CW9olDsUsAA0XSf.jpg,2015-12-24,04:11:37,2155,726,Meet Penelope. She's a bacon frise. Total babe (lol get it like the movie). Doesn't bark tho. 5/10 very average dog,Penelope,,False,hog,80.95,5.0,5.0,https://twitter.com/dog_rates/status/679877062409191424/photo/1
679862121895714818,https://pbs.twimg.com/media/CW9a_h1WwAApmAy.jpg,2015-12-24,03:12:15,2678,706,"""Dammit hooman I'm jus trynna lik the fler"" 11/10",None,,True,entlebucher,52.32,11.0,11.0,https://twitter.com/dog_rates/status/679862121895714818/photo/1
679854723806179328,https://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg,2015-12-24,02:42:51,3143,1402,This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly,Bruce,,False,llama,88.8,7.0,7.0,https://twitter.com/dog_rates/status/679854723806179328/photo/1
679844490799091713,https://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg,2015-12-24,02:02:12,2593,887,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10,Willie,,True,airedale,90.38,10.0,10.0,https://twitter.com/dog_rates/status/679844490799091713/photo/1
679828447187857408,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,2015-12-24,00:58:27,39726,15839,Everybody look at this beautiful pupper 13/10,None,pupper,True,chihuahua,34.65,13.0,13.0,"https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1"
679777920601223168,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,2015-12-23,21:37:40,3390,1281,This is Rinna. She's melting. 10/10 get inside pupper,Rinna,,True,bloodhound,52.88,10.0,10.0,https://twitter.com/dog_rates/status/679777920601223168/photo/1
679736210798047232,https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg,2015-12-23,18:51:56,2311,918,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently,None,,True,french_bulldog,31.91,9.0,9.0,https://twitter.com/dog_rates/status/679736210798047232/photo/1
679729593985699840,https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg,2015-12-23,18:25:38,2367,937,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10,Hunter,,False,wallaby,16.42,8.0,8.0,https://twitter.com/dog_rates/status/679729593985699840/photo/1
679722016581222400,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,2015-12-23,17:55:32,1817,539,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10,Mike,,True,boxer,45.96,8.0,8.0,https://twitter.com/dog_rates/status/679722016581222400/photo/1
679530280114372609,https://pbs.twimg.com/media/CW4tL1vWcAIw1dw.jpg,2015-12-23,05:13:38,5208,2347,Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10,a,,True,dalmatian,75.03,7.0,7.0,https://twitter.com/dog_rates/status/679530280114372609/photo/1
679527802031484928,https://pbs.twimg.com/media/CW4q7jDWkAA2y8g.jpg,2015-12-23,05:03:47,2892,823,This little pupper just arrived. 11/10 would snug,None,pupper,False,mailbox,33.64,11.0,11.0,https://twitter.com/dog_rates/status/679527802031484928/photo/1
679511351870550016,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg,2015-12-23,03:58:25,3711,1461,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10,William,,True,chihuahua,76.2,7.0,7.0,https://twitter.com/dog_rates/status/679511351870550016/photo/1
679503373272485890,https://pbs.twimg.com/media/CW4UtmYWsAAEjqA.jpg,2015-12-23,03:26:43,3484,1673,This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it 8/10,Dwight,,False,porcupine,99.98,8.0,8.0,https://twitter.com/dog_rates/status/679503373272485890/photo/1
679475951516934144,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,2015-12-23,01:37:45,2304,728,This is Evy. She doesn't want to be a Koala. 9/10,Evy,,True,maltese_dog,14.57,9.0,9.0,https://twitter.com/dog_rates/status/679475951516934144/photo/1
679462823135686656,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,2015-12-23,00:45:35,34856,21324,Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love,Hurley,,True,toy_poodle,62.18,11.0,11.0,https://twitter.com/dog_rates/status/679462823135686656/photo/1
679158373988876288,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,2015-12-22,04:35:49,23568,9193,This is Rubio. He has too much skin. 11/10,Rubio,,True,pug,27.22,11.0,11.0,https://twitter.com/dog_rates/status/679158373988876288/photo/1
679148763231985668,https://pbs.twimg.com/media/CWzSMmAWsAAyB1u.jpg,2015-12-22,03:57:37,3028,1163,I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10,None,,True,italian_greyhound,30.27,8.0,8.0,https://twitter.com/dog_rates/status/679148763231985668/photo/1
679132435750195208,https://pbs.twimg.com/media/CWzDWOkXAAAP0k7.jpg,2015-12-22,02:52:45,3253,1314,This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis,Louis,,True,scottish_deerhound,19.46,10.0,10.0,https://twitter.com/dog_rates/status/679132435750195208/photo/1
679111216690831360,https://pbs.twimg.com/ext_tw_video_thumb/679111114081370114/pu/img/hFca8BHjRopgD0cM.jpg,2015-12-22,01:28:25,6514,2893,This is officially the greatest yawn of all time. 12/10,officially,,True,kelpie,18.94,12.0,12.0,https://twitter.com/dog_rates/status/679111216690831360/video/1
679062614270468097,https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg,2015-12-21,22:15:18,18712,9299,This is Chompsky. He lives up to his name. 11/10,Chompsky,,False,cash_machine,80.23,11.0,11.0,"https://twitter.com/dog_rates/status/679062614270468097/photo/1,https://twitter.com/dog_rates/status/679062614270468097/photo/1"
679047485189439488,https://pbs.twimg.com/media/CWx2FaLWcAEQ3vh.jpg,2015-12-21,21:15:11,2460,781,This dog doesn't know how to stairs. Quite tragic really. 9/10 get it together pup,None,,False,panpipe,96.26,9.0,9.0,https://twitter.com/dog_rates/status/679047485189439488/photo/1
678991772295516161,https://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg,2015-12-21,17:33:48,2537,1333,If your Monday isn't going so well just take a look at this. Both 12/10,None,,True,eskimo_dog,33.02,12.0,12.0,https://twitter.com/dog_rates/status/678991772295516161/photo/1
678969228704284672,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,2015-12-21,16:04:13,1796,528,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10,Lola,,True,labrador_retriever,68.03,11.0,11.0,https://twitter.com/dog_rates/status/678969228704284672/photo/1
678800283649069056,https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg,2015-12-21,04:52:53,2810,1018,Here's a pupper with some mean tan lines. Snazzy sweater though 12/10,None,pupper,True,labrador_retriever,21.37,12.0,12.0,https://twitter.com/dog_rates/status/678800283649069056/photo/1
678798276842360832,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,2015-12-21,04:44:55,3804,1350,This is Linda. She fucking hates trees. 7/10,Linda,,True,airedale,58.31,7.0,7.0,https://twitter.com/dog_rates/status/678798276842360832/photo/1
678774928607469569,https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg,2015-12-21,03:12:08,3037,1043,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10,Tug,,True,pembroke,19.47,11.0,11.0,https://twitter.com/dog_rates/status/678774928607469569/photo/1
678767140346941444,https://pbs.twimg.com/media/CWt3G6EVEAIGEPr.jpg,2015-12-21,02:41:11,3864,1553,This is Mia. She makes awful decisions. 8/10,Mia,,False,harp,82.11,8.0,8.0,https://twitter.com/dog_rates/status/678767140346941444/photo/1
678764513869611008,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,2015-12-21,02:30:45,1788,544,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out",Wilson,,True,irish_terrier,69.66,10.0,10.0,https://twitter.com/dog_rates/status/678764513869611008/photo/1
678755239630127104,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,2015-12-21,01:53:54,7802,3741,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10,Dash,,True,malamute,60.67,10.0,10.0,https://twitter.com/dog_rates/status/678755239630127104/photo/1
678740035362037760,https://pbs.twimg.com/media/CWtede2WIAAF_AJ.jpg,2015-12-21,00:53:29,4099,1926,Meet Tango. He's a large dog. Doesn't care much for personal space. Owner isn't very accepting. Tongue slip. 6/10,Tango,,False,seat_belt,78.72,6.0,6.0,https://twitter.com/dog_rates/status/678740035362037760/photo/1
678675843183484930,https://pbs.twimg.com/media/CWskEqnWUAAQZW_.jpg,2015-12-20,20:38:24,3155,1680,Exotic pup here. Tail long af. Throat looks swollen. Might breathe fire. Exceptionally unfluffy 2/10 would still pet,None,,False,maze,33.98,2.0,2.0,https://twitter.com/dog_rates/status/678675843183484930/photo/1
678643457146150913,https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg,2015-12-20,18:29:43,2250,489,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10,Grizz,,True,labrador_retriever,33.88,10.0,10.0,https://twitter.com/dog_rates/status/678643457146150913/photo/1
678446151570427904,https://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg,2015-12-20,05:25:42,4358,1785,Touching scene here. Really stirs up the emotions. The bond between father & son. So beautiful. 10/10 for both pups,None,,True,staffordshire_bullterrier,28.45,10.0,10.0,https://twitter.com/dog_rates/status/678446151570427904/photo/1
678424312106393600,https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg,2015-12-20,03:58:55,5916,2880,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible,Crystal,,True,maltese_dog,75.99,2.0,2.0,https://twitter.com/dog_rates/status/678424312106393600/photo/1
678410210315247616,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg,2015-12-20,03:02:53,4640,2072,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10,Jerome,,True,schipperke,14.59,10.0,10.0,https://twitter.com/dog_rates/status/678410210315247616/photo/1
678399652199309312,https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg,2015-12-20,02:20:55,61794,30742,This made my day. 12/10 please enjoy,None,,False,swing,92.92,12.0,12.0,https://twitter.com/dog_rates/status/678399652199309312/video/1
678396796259975168,https://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg,2015-12-20,02:09:34,1731,478,These little fellas have opposite facial expressions. Both 12/10,None,,True,pembroke,95.62,12.0,12.0,"https://twitter.com/dog_rates/status/678396796259975168/photo/1,https://twitter.com/dog_rates/status/678396796259975168/photo/1"
678389028614488064,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,2015-12-20,01:38:42,2044,473,This is Bella. She just learned that her final grade in chem was a 92.49  poor pupper 11/10,Bella,pupper,True,miniature_pinscher,51.63,11.0,11.0,https://twitter.com/dog_rates/status/678389028614488064/photo/1
678380236862578688,https://pbs.twimg.com/media/CWoXOfSUAAA4u8g.jpg,2015-12-20,01:03:46,2655,1020,This is Crumpet. He underestimated the snow. Quickly retreating. 10/10,Crumpet,,False,dogsled,8.85,10.0,10.0,https://twitter.com/dog_rates/status/678380236862578688/photo/1
678341075375947776,https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg,2015-12-19,22:28:09,1896,612,This pupper likes tape. 12/10,None,pupper,True,golden_retriever,85.33,12.0,12.0,https://twitter.com/dog_rates/status/678341075375947776/photo/1
678334497360859136,https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg,2015-12-19,22:02:01,1427,304,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10,Rosie,,True,norfolk_terrier,37.86,10.0,10.0,https://twitter.com/dog_rates/status/678334497360859136/photo/1
678278586130948096,https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg,2015-12-19,18:19:51,12531,6857,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked,None,pupper,True,maltese_dog,89.78,10.0,10.0,https://twitter.com/dog_rates/status/678278586130948096/photo/1
678255464182861824,https://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg,2015-12-19,16:47:58,1726,418,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup,Jessifer,,True,chihuahua,61.38,9.0,9.0,https://twitter.com/dog_rates/status/678255464182861824/photo/1
678021115718029313,https://pbs.twimg.com/media/CWjQm5gXAAA9GkD.jpg,2015-12-19,01:16:45,15018,7148,This is Reese. He likes holding hands. 12/10,Reese,,True,miniature_pinscher,82.2,12.0,12.0,https://twitter.com/dog_rates/status/678021115718029313/photo/1
677918531514703872,https://pbs.twimg.com/media/CWhzTbzWUAAEAUN.jpg,2015-12-18,18:29:07,1476,463,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10",None,,True,eskimo_dog,19.93,10.0,10.0,https://twitter.com/dog_rates/status/677918531514703872/photo/1
677895101218201600,https://pbs.twimg.com/media/CWhd_7WWsAAaqWG.jpg,2015-12-18,16:56:01,5275,2384,Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10,None,,True,dalmatian,55.07,9.0,9.0,https://twitter.com/dog_rates/status/677895101218201600/photo/1
677716515794329600,https://pbs.twimg.com/media/CWe7kw9W4AE8UJh.jpg,2015-12-18,05:06:23,3323,1104,IT'S PUPPERGEDDON. Total of 144/120 ...I think,None,,False,teddy,66.29,144.0,144.0,https://twitter.com/dog_rates/status/677716515794329600/photo/1
677700003327029250,https://pbs.twimg.com/media/CWesj06W4AAIKl8.jpg,2015-12-18,04:00:46,3689,1622,This is Ralph. He's an interpretive dancer. 10/10,Ralph,,True,siberian_husky,12.08,10.0,10.0,https://twitter.com/dog_rates/status/677700003327029250/photo/1
677698403548192770,https://pbs.twimg.com/media/CWerGmOXAAAm6NY.jpg,2015-12-18,03:54:25,1332,363,This is Sadie. She got her holidays confused. 9/10 damn it Sadie,Sadie,,True,shih-tzu,91.66,9.0,9.0,https://twitter.com/dog_rates/status/677698403548192770/photo/1
677687604918272002,https://pbs.twimg.com/media/CWehRdEWIAAySyO.jpg,2015-12-18,03:11:30,2681,950,This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. 11/10,None,,True,pembroke,57.3,11.0,11.0,https://twitter.com/dog_rates/status/677687604918272002/photo/1
677673981332312066,https://pbs.twimg.com/media/CWeU5LBWEAA8F0J.jpg,2015-12-18,02:17:22,3603,1677,Endangered triangular pup here. Could be a wizard. Caught mid-laugh. No legs. Just fluff. Probably a wizard. 9/10,None,,True,maltese_dog,81.79,9.0,9.0,https://twitter.com/dog_rates/status/677673981332312066/photo/1
